household_id,family_id,person_id,first_person_record,person_expansion_factor,person_number,family_role,age,sex,race,currently_studies,education_level,activity_status,individual_income_status,individual_income,stopped_transport_due_pandemic,stopped_metro_monorail,stopped_train,stopped_bus_van,stopped_chartered_transport,stopped_school_transport,stopped_car,stopped_conventional_taxi,stopped_ride_hailing,stopped_motorcycle,stopped_bicycle,school_zone,school_municipality,school_x,school_y,school_type,school_attendance_mode,school_hybrid_frequency_unit,school_hybrid_frequency,primary_work_zone,primary_work_municipality,primary_work_x,primary_work_y,primary_work_at_home,primary_work_external,primary_work_occupation,primary_work_activity_sector,primary_work_employment_relationship,primary_work_mode,primary_work_hybrid_frequency_unit,primary_work_hybrid_frequency,secondary_work_zone,secondary_work_municipality,secondary_work_x,secondary_work_y,secondary_work_at_home,secondary_work_external,secondary_work_occupation,secondary_work_activity_sector,secondary_work_employment_relationship,secondary_work_mode,secondary_work_hybrid_frequency_unit,secondary_work_hybrid_frequency
18300003,183000031,18300003101,1,378.566939,1,1,60,2,4,1,3,4,1,1320,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300003,183000031,18300003102,1,877.567854,2,3,22,2,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300003,183000031,18300003103,1,240.400066,3,4,3,1,1,1,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300003,183000031,18300003104,1,984.807431,4,4,34,1,1,1,4,5,1,1320,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300004,183000041,18300004101,1,416.606108,1,1,52,1,4,1,3,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348380,7398158,3,S,MOTORISTA,6,5,1,,,0,0,0,0,0,,,0,0,0,,
18300004,183000041,18300004102,1,416.606108,2,2,50,2,4,1,4,7,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300006,183000061,18300006101,1,201.822887,1,1,48,1,4,1,4,1,1,7000,S,S,S,S,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,349155,7397660,3,N,SEGURANCA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
18300006,183000061,18300006102,1,341.187222,2,2,39,2,1,1,5,1,1,3960,S,S,S,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,198,36,353054,7400522,2,N,AUXILIAR ADMINISTRATIVO,13,5,1,,,0,0,0,0,0,,,0,0,0,,
18300006,183000061,18300006103,1,489.371972,3,3,20,2,1,5,4,8,2,0,S,S,S,S,N,N,N,N,N,N,N,64,36,330196,7388587,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300006,183000061,18300006104,1,240.280251,4,3,12,1,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,170,36,342351,7397882,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300007,183000071,18300007101,1,319.75361,1,1,80,1,1,1,1,4,1,1320,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300007,183000071,18300007102,1,319.75361,2,2,76,2,1,1,1,4,1,1320,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300007,183000071,18300007103,1,452.399423,3,3,47,1,1,1,4,1,1,2600,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,170,36,341520,7397105,2,N,AJUDANTE GERAL,12,1,1,,,0,0,0,0,0,,,0,0,0,,
18300009,183000091,18300009101,1,356.903795,1,1,39,2,1,1,4,5,1,600,S,S,S,S,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300009,183000091,18300009102,1,253.126578,2,3,9,2,1,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,183,36,349184,7398382,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300010,183000101,18300010101,1,171.901487,1,1,40,1,2,1,4,1,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,184,36,349253,7398872,3,S,ENTREGADOR,4,5,1,,,0,0,0,0,0,,,0,0,0,,
18300010,183000101,18300010102,1,356.903795,2,2,38,2,1,1,4,1,1,2100,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348647,7398520,2,N,RECEPCIONISTA,10,1,1,,,0,0,0,0,0,,,0,0,0,,
18300010,183000101,18300010103,1,377.022913,3,3,14,2,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,182,36,347818,7399167,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300011,183000111,18300011101,1,452.399423,1,1,49,1,1,1,4,1,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348204,7398790,3,N,LOCATARIO,14,6,1,,,0,0,0,0,0,,,0,0,0,,
18300011,183000111,18300011102,1,377.022913,2,3,11,1,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,182,36,346548,7398602,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300011,183000111,18300011103,1,253.126578,3,3,9,1,1,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,182,36,347818,7399167,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300011,183000111,18300011104,1,253.126578,4,3,7,1,1,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,182,36,347818,7399167,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300012,183000121,18300012101,1,322.841661,1,1,65,1,2,1,3,4,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348587,7399510,1,N,TECELAO,14,6,1,,,0,0,0,0,0,,,0,0,0,,
18300013,183000131,18300013101,1,360.18779,1,1,59,1,1,1,2,4,1,3400,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300013,183000131,18300013102,1,435.706997,2,3,29,1,1,1,4,1,1,3100,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348479,7398172,2,N,OPERADOR  DE MAQUINA,3,1,1,,,0,0,0,0,0,,,0,0,0,,
18300014,183000141,18300014101,1,378.566939,1,1,62,1,4,1,4,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,218,36,346740,7396844,2,S,MOTORISTA,6,5,1,,,0,0,0,0,0,,,0,0,0,,
18300014,183000141,18300014102,1,403.692442,2,2,58,2,4,1,4,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,51,36,333787,7389836,2,N,DOMESTICA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
18300015,183000151,18300015101,1,460.128631,1,1,42,2,4,1,1,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,347816,7398072,1,N,MANICURE,8,6,1,,,0,0,0,0,0,,,0,0,0,,
18300015,183000151,18300015102,1,201.822887,2,4,48,2,1,1,4,5,1,2000,S,S,N,S,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300018,183000181,18300018101,1,237.74565,1,1,77,1,5,1,3,4,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300018,183000181,18300018102,1,237.74565,2,2,80,2,3,1,5,4,1,2640,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300019,183000191,18300019101,1,341.187222,1,1,38,2,1,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,347825,7397990,1,N,COSTUREIRA,14,5,1,,,0,0,0,0,0,,,0,0,0,,
18300019,183000191,18300019102,1,552.513376,2,3,16,2,4,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,173,36,346989,7397045,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300019,183000191,18300019103,1,240.280251,3,3,12,2,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,182,36,347515,7398495,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300020,183000201,18300020101,1,341.187222,1,1,39,1,2,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300020,183000201,18300020102,1,439.338932,2,2,31,2,1,1,4,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,347971,7398235,1,N,BOLEIRA,9,6,1,,,0,0,0,0,0,,,0,0,0,,
18300020,183000201,18300020103,1,240.280251,3,3,11,2,2,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,182,36,347818,7399167,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300020,183000201,18300020104,1,804.348429,4,3,2,2,2,2,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,183,36,348146,7398242,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300020,183000201,18300020105,1,564.619827,5,3,5,2,2,2,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,183,36,347740,7397971,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300021,183000211,18300021101,1,171.901487,1,1,40,1,4,1,4,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,171,36,342692,7396653,3,N,SEGURANCA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
18300021,183000211,18300021102,1,356.903795,2,2,38,2,1,1,5,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,6,36,332556,7395532,2,N,ANALISTA DE SEGUROS,7,1,2,,,0,0,0,0,0,,,0,0,0,,
18300021,183000211,18300021103,1,240.400066,3,3,2,1,1,1,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300022,183000221,18300022101,1,322.841661,1,1,65,2,1,1,4,4,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300022,183000221,18300022102,1,171.901487,2,3,41,2,1,1,5,1,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,275,36,332295,7385523,2,N,ATENDIMENTO AO CLIENTE,4,2,2,,,183,36,349121,7398223,1,N,ARTESA,14,6,1,,
18300023,183000231,18300023101,1,439.338932,1,1,30,1,2,1,5,1,1,3960,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,182,36,347136,7398591,2,N,ANALISTA DE SISTEMA,3,1,3,1,3,0,0,0,0,0,,,0,0,0,,
18300023,183000231,18300023102,1,435.706997,2,2,28,2,1,1,4,1,1,3960,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,347902,7397786,1,N,CORRETORA DE SEGUROS,7,5,2,,,0,0,0,0,0,,,0,0,0,,
18300023,183000231,18300023103,1,564.619827,3,3,6,2,1,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,217,36,348136,7397362,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300023,183000231,18300023104,1,804.348429,4,3,2,2,1,2,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,217,36,348700,7397341,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300025,183000251,18300025101,1,476.121267,1,1,70,1,2,1,2,4,1,2640,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300025,183000251,18300025102,1,403.692442,2,4,59,1,4,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300025,183000251,18300025103,1,171.901487,3,4,44,1,4,1,4,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348651,7398586,3,S,ENTREGADOR,9,5,1,,,0,0,0,0,0,,,0,0,0,,
18300026,183000261,18300026101,1,488.333103,1,1,29,2,2,1,5,3,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,72,36,327698,7386798,2,N,PROGRAMADORA,12,1,2,,,0,0,0,0,0,,,0,0,0,,
18300026,183000261,18300026102,1,488.333103,2,2,29,1,1,1,5,5,1,2230,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300026,183000261,18300026103,1,240.400066,3,3,1,2,4,1,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300027,183000271,18300027101,1,354.009326,1,1,70,1,4,1,1,4,1,2640,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300027,183000271,18300027102,1,354.009326,2,2,73,2,1,1,1,4,1,1320,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300028,183000281,18300028101,1,619.51632,1,1,53,1,4,1,2,3,1,4500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,365,15,348333,7404685,2,S,CAMINHONEIRO,5,1,1,,,0,0,0,0,0,,,0,0,0,,
18300028,183000281,18300028102,1,201.822887,2,2,49,2,1,1,5,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300031,183000311,18300031101,1,237.74565,1,1,84,2,4,1,3,4,1,2640,S,S,N,S,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300032,183000321,18300032101,1,619.51632,1,1,52,2,4,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300032,183000321,18300032102,1,360.18779,2,2,58,1,1,1,4,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348049,7398448,3,N,AJUDANTE DE PEDREIRO,2,6,1,,,0,0,0,0,0,,,0,0,0,,
18300033,183000331,18300033101,1,619.51632,1,1,52,2,2,1,2,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300033,183000331,18300033102,1,201.822887,2,2,48,1,2,1,5,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,349297,7397936,2,S,COBRADOR DE ONIBUS,6,1,1,,,0,0,0,0,0,,,0,0,0,,
18300033,183000331,18300033103,1,489.371972,3,3,22,2,4,1,5,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,217,36,348516,7396717,2,N,MECANICA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
18300038,183000381,18300038101,1,201.822887,1,1,49,1,4,6,5,5,1,2000,N,N,N,N,N,N,N,N,N,N,N,169,36,340140,7397161,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300038,183000381,18300038102,1,341.187222,2,2,36,2,3,6,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,190,36,351670,7395907,2,1,N,N,173,36,346741,7397304,2,N,RECEPCIONISTA,3,1,1,,,0,0,0,0,0,,,0,0,0,,
18300039,183000391,18300039101,1,237.74565,1,1,75,1,1,1,4,4,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300039,183000391,18300039102,1,237.74565,2,2,76,2,1,1,3,4,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300039,183000391,18300039103,1,201.822887,3,3,46,1,4,1,4,1,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,349013,7398228,3,N,AJUDANTE DE PEDREIRO,2,6,1,,,0,0,0,0,0,,,0,0,0,,
18300040,183000401,18300040101,1,360.18779,1,1,58,1,4,1,4,1,1,2300,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348647,7398520,2,N,TECNICO DE ENFERMAGEM,10,1,1,,,0,0,0,0,0,,,0,0,0,,
18300040,183000401,18300040102,1,460.128631,2,2,42,2,1,1,5,1,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348869,7398456,2,N,PROFESSORA FUNDAMENTAL,11,3,1,,,0,0,0,0,0,,,0,0,0,,
18300042,183000421,18300042101,1,360.062551,1,1,69,2,1,1,2,4,1,1320,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300043,183000431,18300043101,1,360.18779,1,1,55,1,1,1,4,1,1,6000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,61,36,333004,7388658,2,N,CONTADOR,12,1,1,,,0,0,0,0,0,,,0,0,0,,
18300043,183000431,18300043102,1,489.371972,2,3,21,2,1,1,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,72,36,326830,7387016,2,N,ASSISTENTE  DE ATENDIMENTO  JUNIOR,12,1,1,,,0,0,0,0,0,,,0,0,0,,
18300043,183000431,18300043103,1,360.18779,3,4,56,2,1,1,4,7,2,0,S,S,N,S,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300043,183000431,18300043104,1,435.706997,4,4,28,1,1,5,4,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,223,36,352719,7391694,2,2,N,N,74,36,331070,7393062,2,N,ANALISTA DE IMPORTACAO,4,1,1,,,0,0,0,0,0,,,0,0,0,,
18300045,183000451,18300045101,1,341.187222,1,1,35,2,4,1,4,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,349117,7398411,1,N,PODOLOGA,8,6,1,,,0,0,0,0,0,,,0,0,0,,
18300045,183000451,18300045102,1,240.280251,2,3,14,2,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,183,36,348550,7397707,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300047,183000471,18300047101,1,460.128631,1,1,41,2,1,1,4,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300047,183000471,18300047102,1,552.513376,2,3,18,2,1,1,4,1,1,1850,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,182,36,347216,7398169,2,N,OPERADORA DE CAIXA,4,1,1,,,0,0,0,0,0,,,0,0,0,,
18300047,183000471,18300047103,1,564.619827,3,3,8,2,1,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,217,36,348136,7397362,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300048,183000481,18300048101,1,1688.849914,1,1,60,1,4,1,4,1,1,3960,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348720,7398315,3,S,MOTORISTA,5,5,1,,,0,0,0,0,0,,,0,0,0,,
18300049,183000491,18300049101,1,201.822887,1,1,49,1,4,1,4,1,1,3200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,193,36,349387,7398095,2,S,MOTORISTA,6,1,1,,,0,0,0,0,0,,,0,0,0,,
18300049,183000491,18300049102,1,201.822887,2,2,47,2,1,5,4,1,1,1320,N,N,N,N,N,N,N,N,N,N,N,363,15,343439,7403580,2,2,N,N,159,36,339970,7401095,2,N,ESTAGIARIA (PROFESSORA DE EDUCACAO INFANTIL),11,2,1,,,0,0,0,0,0,,,0,0,0,,
18300049,183000491,18300049103,1,240.280251,3,3,12,1,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,206,36,356744,7400598,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300050,183000501,18300050101,1,82.781345,1,1,67,2,2,1,5,4,1,2300,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300050,183000501,18300050102,1,82.781345,2,2,66,1,4,1,1,4,1,3600,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,93,36,329796,7397326,2,N,AUXILIAR DE LIMPEZA,12,1,1,,,0,0,0,0,0,,,0,0,0,,
18300050,183000501,18300050103,1,337.531936,3,3,22,2,2,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300051,183000511,18300051101,1,237.74565,1,1,89,1,4,1,1,4,1,2800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300051,183000511,18300051102,1,489.371972,2,3,23,1,4,1,4,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,14,36,335257,7395633,2,N,AUXILIAR ADMINISTRATIVO,3,1,1,,,0,0,0,0,0,,,0,0,0,,
18300051,183000511,18300051103,1,201.822887,3,3,49,2,4,1,4,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,18,36,335207,7393594,2,N,PROMOTORA DE VENDAS,4,1,1,,,0,0,0,0,0,,,0,0,0,,
18300052,183000521,18300052101,1,439.338932,1,1,30,1,1,1,5,1,1,8000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,502,24,318203,7395985,2,N,ANALISTA T.I,12,5,3,1,2,0,0,0,0,0,,,0,0,0,,
18300052,183000521,18300052102,1,435.706997,2,2,28,2,4,5,4,8,2,0,N,N,N,N,N,N,N,N,N,N,N,218,36,348594,7395702,2,2,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300063,183000631,18300063101,1,82.781345,1,1,67,2,1,1,2,4,1,2640,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300063,183000631,18300063102,1,396.702602,2,4,42,2,1,1,5,1,1,4500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348709,7397600,3,N,VETERINARIA,14,5,1,,,0,0,0,0,0,,,0,0,0,,
18300063,183000631,18300063103,1,245.96857,3,4,89,1,1,1,1,4,1,3960,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300063,183000631,18300063104,1,290.022642,4,3,11,1,1,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,217,36,348136,7397362,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300064,183000641,18300064101,1,360.062551,1,1,66,1,3,1,4,4,1,2700,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300064,183000641,18300064102,1,360.062551,2,2,69,2,3,1,4,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300064,183000641,18300064103,1,439.338932,3,3,30,1,3,1,5,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,173,36,347538,7396818,2,N,SUB GERENTE,4,1,1,,,0,0,0,0,0,,,0,0,0,,
18300064,183000641,18300064104,1,435.706997,4,3,28,1,3,1,4,1,1,1800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,173,36,347538,7396818,2,N,ESTOQUISTA,4,1,1,,,0,0,0,0,0,,,0,0,0,,
18300069,183000691,18300069101,1,360.062551,1,1,65,1,1,1,3,1,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348249,7397939,1,N,MECANICO/ FUNILARIA,14,5,1,,,0,0,0,0,0,,,0,0,0,,
18300069,183000691,18300069102,1,240.280251,2,3,10,1,1,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,183,36,348568,7397724,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
18300072,183000721,18300072101,1,291.210375,1,1,61,2,2,1,1,1,1,1350,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,240,36,335637,7391350,2,N,LIMPEZA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
18300072,183000721,18300072102,1,84.382984,2,3,24,2,1,1,4,1,1,1800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,348590,7399265,1,N,ARTESA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
18300077,183000771,18300077101,1,341.187222,1,1,38,1,1,1,4,1,1,3960,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,183,36,347996,7397688,2,N,PADEIRO,9,1,1,,,0,0,0,0,0,,,0,0,0,,
18300077,183000771,18300077102,1,240.280251,2,3,14,2,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,183,36,348089,7397958,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
